x,y,f
0.534551993,0.153944243,0.186641858
0.699889205,-0.430324904,0.073996644
-1.565278292,-1.308316732,0.064147862
1.792307876,0.96650869,0.041287663
0.823002891,1.388204645,0.084169533
0.427533539,0.244445231,0.206270823
1.059512352,1.001566832,0.121639563
-0.323350734,0.974496453,0.049360859
0.361647833,0.969229717,0.127096975
-0.580883482,-0.66422734,0.179800116
-0.952126141,-1.738035867,0.046110114
1.171272579,0.494660937,0.101629749
0.88458892,0.8581222,0.14550211
0.952600297,0.873160616,0.13866283
-0.310694082,-1.059326834,0.105989859
-1.39179328,-0.927130185,0.085757748
0.994457185,1.662034968,0.054966368
0.135797244,-1.385181246,0.024210557
0.828778316,1.424985641,0.079345239
0.769338203,0.471979846,0.167745514
-1.803992361,-1.997256257,0.02662926
-2.450054095,-2.291502751,0.008328901
0.774838692,-0.165632928,0.099656959
-2.687645253,-2.775308385,0.002886465
-0.809847676,-0.188394981,0.140227104
-1.380446072,-0.518687339,0.070283076
-0.03976755,-0.20073,0.219925644
0.425077086,0.15546146,0.202732267
0.473416823,0.369560129,0.202575814
1.107242821,0.247301111,0.091283324
-0.352462154,-0.981617536,0.12403055
1.242177226,1.765222746,0.047751281
-1.682130622,-1.742379495,0.040803872
-1.187859706,-1.784303919,0.045850826
1.289965256,1.668353239,0.055814362
-1.982945815,-1.125620833,0.029219588
0.769625196,-0.236564308,0.090315189
-1.51498087,-3.088488469,0.00119632
0.011079738,-0.011192236,0.22674131
0.537176815,0.92496019,0.145687859
0.203981517,0.558426002,0.186837476
-0.957581884,-0.71226112,0.143284079
-0.384396964,-0.111378909,0.20512165
0.425336362,-0.643405871,0.083521681
-0.279846436,0.401134754,0.151300028
-0.84092207,-0.723448837,0.156793056
0.847577725,-0.75475791,0.024354547
0.394942006,0.700806829,0.175504444
1.724006344,1.834307485,0.035337319
0.480695544,0.314444389,0.201929031
0.344090155,-0.35483562,0.148396283
-1.054232314,-0.191309664,0.094716529
-0.160513928,-0.566826544,0.181924259
0.358782272,0.283850876,0.212525959
1.911659197,2.009596037,0.02382673
0.960443496,0.459345664,0.135882703
-0.704436852,-1.023238372,0.134307552
1.470746586,0.646773832,0.065351692
0.472337493,0.780099365,0.166156642
1.190554934,0.780960049,0.111161209
0.43531827,0.515004532,0.197721654
-0.423638891,0.584454155,0.093474485
-0.538882478,-0.195507504,0.189250646
-1.144396006,-0.34017571,0.093748569
1.293977178,0.433447357,0.077114584
0.379400864,-0.223934556,0.16476297
-0.735927843,-0.891034449,0.150935159
-1.022373641,-1.224122019,0.104794797
-0.196861438,0.065217841,0.213160619
0.308510155,-0.228724249,0.17637248
-0.883915116,-0.334080675,0.14047368
0.036023027,-0.033915497,0.225877101
0.616438669,-0.309872901,0.10618285
-0.738326298,-0.515079916,0.172700753
0.785749988,-0.377705733,0.068312149
-1.909597999,-2.415935363,0.011818133
0.063396193,-0.614909078,0.145497762
-1.78455487,-0.82138648,0.037593865
1.479438468,1.43271769,0.065632809
-0.472131439,-0.539319658,0.194599806
1.540941013,1.337275461,0.065276674
0.247243302,-0.153189592,0.197090418
-0.923770657,-0.474696758,0.143094482
-1.752508905,-1.149875072,0.048366119
0.803951318,-0.528260805,0.048012266
0.250796579,-0.150131692,0.196985436
-0.231213994,-0.532259466,0.192559826
-0.225622333,-0.542208839,0.19077498
-0.266754701,-0.041997421,0.214099466
-2.441338226,-1.499734768,0.010872335
-1.425723991,0.011886255,0.028137301
1.275816047,1.004569224,0.099588732
-0.460824807,-0.927409045,0.141704148
0.280563089,0.387601948,0.210419328
-1.136653997,-1.211143512,0.100945995
-0.588118332,-0.766835801,0.168752648
-1.115209512,-1.175127231,0.105130296
-1.020456983,-0.814074292,0.133732343
-0.480718737,-1.334760119,0.074396239
0.680201456,-0.477520201,0.070383724
-0.41036235,0.492114639,0.111695085
0.963974765,-0.130339414,0.072423515
0.838347519,0.824020469,0.15149698
-0.513446221,-0.505858613,0.194900229
0.903174057,0.599319316,0.150569007
-0.364175222,-0.313690333,0.211650086
0.080793781,-0.389174598,0.184655928
0.97203637,0.527122631,0.137570243
0.773178661,-0.055596983,0.115862156
0.583112042,0.891550421,0.152030569
-0.180625897,-0.991053337,0.104926826
-0.10120227,-0.090345924,0.22560395
0.335117877,1.30459533,0.067709459
1.047812793,-0.143799698,0.058643148
-0.24735782,-0.097461817,0.218625917
0.669214188,-0.649207477,0.050111382
-0.318307218,0.624035441,0.103463144
0.677738486,0.110697642,0.156674603
1.258134703,0.995487141,0.101774025
-1.644662538,-1.544118129,0.050946304
1.235126973,0.882065435,0.105790982
-1.44621231,-0.352825822,0.050058575
-2.320755252,-1.940325453,0.014117686
1.154456527,0.722082296,0.115316921
-1.258953662,-0.055848336,0.050122978
2.167538472,2.717167611,0.005354574
0.548628859,-1.008263749,0.026784907
-1.860079088,-0.047182828,0.007676591
0.286066582,0.443877624,0.205369319
-0.457201028,-0.895327415,0.146994425
-0.0009317,-0.251965816,0.212759186
-1.25405201,0.295567665,0.024635101
-0.325964717,-0.806660877,0.153885958
-0.672349024,-0.622514251,0.177198562
-1.993952105,-2.671698419,0.006339627
-0.015398963,1.179080551,0.053900121
1.34481414,0.472089456,0.07228563
-0.838114228,1.400926224,0.002781918
-1.505304894,-2.416144551,0.01168438
0.189672455,0.777839908,0.146504761
-0.393294988,-1.924662757,0.013499503
-0.215574112,0.923939078,0.068239927
-0.624714304,-0.946850137,0.144528751
0.841077047,0.818758429,0.151644621
1.107046515,-0.52208976,0.021515737
0.141753903,0.900656738,0.117365425
0.412399226,0.651493898,0.182969119
-0.567953297,-0.076704697,0.173110745
0.455288797,0.096562088,0.194025831
0.296360957,1.005572712,0.114414542
-0.247783337,0.487757504,0.140593122
-0.578780391,-0.061801845,0.169382921
-1.349837014,-2.23093608,0.017773808
0.537538653,-0.09931939,0.15507106
-0.55099984,-0.899476358,0.15013944
-0.726260287,-1.455427174,0.071336696
-0.368893096,0.364051188,0.142250169
0.554826874,0.198199836,0.186973464
1.319442714,-0.718324023,0.005837951
0.4189925,0.494621893,0.199816207
-2.182433355,-2.457011184,0.009170059
-0.943951606,-0.619653375,0.144880288
0.353487488,0.997162351,0.121265077
1.664373016,0.841476391,0.050358948
0.688944853,0.632848137,0.175283721
1.309120948,-0.116746535,0.031518655
0.373077837,0.268664506,0.211587415
1.688640571,1.606901255,0.046185702
1.080318466,0.842353174,0.125875926
-1.73702278,-2.165241648,0.020937593
-1.811836119,-0.695650436,0.030690755
-0.234037356,-0.780985332,0.150497818
-0.760495148,0.10765084,0.110755075
-1.276077003,-1.352136179,0.08232244
-1.073636365,0.423503364,0.030431849
-1.683690192,-0.358718388,0.026847991
-0.439276395,-0.143327008,0.200056178
-2.505299274,-0.944124843,0.004805553
-0.238056371,0.169930648,0.196168063
0.05632731,0.895011355,0.107887307
3.326280319,2.493039947,0.000883867
1.150241703,0.545967754,0.108522798
0.572102408,-0.592228273,0.069865371
-1.778129963,-1.226972703,0.046608884
-0.471494308,0.644353563,0.076576955
-1.068793875,-0.235889182,0.096842507
1.116145367,1.344228625,0.089584505
0.753259419,-0.0349406,0.122638274
-0.630847731,-0.645117695,0.178813797
0.502002831,0.214430266,0.195871789
1.101052537,0.805600474,0.123669929
-0.394274779,-0.615885967,0.187276521
-1.252333487,-1.128217454,0.097847624
0.831197704,0.736985945,0.15719079
0.684072994,-0.34933494,0.088253336
0.061435446,-1.19807104,0.047351581
1.092784282,0.514138791,0.116321412
0.358579755,-0.044266695,0.194191597
-0.119343413,0.21890464,0.205081721
0.230825511,0.758051366,0.154470193
-0.260539003,-0.337566443,0.214188007
1.191957975,0.256386588,0.078071199
-1.07864674,-1.089959579,0.114144033
-1.283002907,-0.55549509,0.087440575
-0.515243948,-1.624771138,0.039892807
-0.37066472,-0.367695418,0.209480644
0.087097204,1.028087426,0.087662214
-0.412733596,-0.508814494,0.198784558
-0.944354924,-0.174247715,0.112885027
0.951978836,1.394038961,0.085701853
-0.773435187,0.064710496,0.114511815
-1.09971778,-0.370989692,0.104284736
0.149414521,-1.093605812,0.052034535
1.526438344,2.275988946,0.016862833
1.121784434,1.083690213,0.111359669
0.195209919,1.672391366,0.020480913
-0.071491059,-0.674207491,0.152550184
0.961783322,0.765604584,0.141901284
-0.064621418,0.399661898,0.185045798
-1.753026097,-1.30162074,0.048658544
-1.481594281,-1.359123759,0.068920221
0.237075988,0.249389227,0.219106011
-2.378302555,-1.648694992,0.013383354
-0.8985558,-2.094112562,0.01772425
0.32923088,0.126336594,0.212337711
-0.098587307,0.216913072,0.20762418
0.666388839,1.038265133,0.131607853
-1.43533986,-1.620221728,0.056335409
-0.514737312,0.716409951,0.060440246
1.843456108,0.943026303,0.036098614
0.700146046,0.891486336,0.151797792
-1.237954032,-0.741692435,0.103347179
0.028970184,0.657071549,0.150328709
-0.805255069,-0.665634863,0.162618969
-0.198567216,-0.769268228,0.149089891
0.916314236,1.667483096,0.052421929
0.86523316,1.53309952,0.066481516
-0.124802756,-0.710109087,0.152150686
0.231587706,1.315121243,0.057690504
-2.18079436,-3.527348127,0.000403218
-0.098861935,-0.159800049,0.223910387
-0.110633588,-0.073999109,0.225449782
0.771192633,0.640860251,0.16706029
-0.977058353,-0.140786223,0.102954911
1.341959871,1.849263196,0.041006199
1.471392317,0.642186937,0.06502058
1.152284568,1.41089659,0.082012131
-1.092407253,-2.512217999,0.005906038
-0.93400669,-0.182766157,0.115804102
-1.162802384,-0.443835768,0.099317653
0.036982512,0.249740696,0.215490388
0.182347309,1.399872211,0.043425319
-0.873949912,-0.745577062,0.152468491
-0.307873455,-0.552550267,0.19328015
0.822422389,0.248662707,0.144137937
-1.208608582,-0.212935673,0.071380564
-0.72660739,-0.054306838,0.140130724
-0.953329587,0.528953258,0.032764967
-0.256618995,-1.248054473,0.069395509
0.955979704,1.473509785,0.075926298
0.06512313,0.456073365,0.190911454
-0.967631764,-1.232120363,0.105313354
0.397663716,-0.120304217,0.17767483
0.459244161,1.182433412,0.097165394
1.18803454,1.529990649,0.069684997
0.890766039,0.403372694,0.144510218
1.524724804,0.723407244,0.062085487
1.384999551,0.893846542,0.086179935
1.124804945,0.444974099,0.105950425
1.31320515,0.603264076,0.085639375
-0.514204667,-0.861129765,0.155012394
-1.244763141,-1.768397775,0.047484626
-0.236060537,-0.650735228,0.174172515
-0.767414266,-0.59131759,0.168636405
1.226293235,1.868932689,0.039120623
-0.260409319,-0.001880773,0.211904797
0.34063244,0.484856305,0.201678646
-0.895982329,-0.846875844,0.145275146
-0.14732215,-0.288868841,0.216817554
0.602795517,-0.437233572,0.088291537
-0.835959704,-0.961646441,0.13958868
0.683597092,0.505397101,0.179511517
0.836894211,2.307770799,0.008174546
-1.625010077,-0.145222183,0.02142412
-0.537108896,0.681529351,0.062250582
-0.225006236,-0.110819865,0.220621292
0.500863792,0.58438923,0.189845857
1.317011894,0.954779815,0.095267982
0.311544977,1.523725658,0.038708213
-0.177365555,0.723206066,0.107364546
0.595178636,0.567986481,0.186056857
-1.204004076,-0.529360387,0.098511954
0.848779771,0.794892273,0.152512476
-0.565619535,-0.466803703,0.192505701
-0.441960471,0.320385541,0.136625383
1.31564657,2.001481251,0.030236259
-0.894698535,-1.483218846,0.073534692
1.710792121,0.618082861,0.036420659
0.469164745,1.084783613,0.114714869
-1.731801191,-1.817660755,0.035812284
-1.513444587,-1.124925231,0.072005101
-0.220670848,-0.092092979,0.220433658
-2.029380283,-2.058638913,0.019754384
-0.532405742,-0.798252975,0.164730963
-0.114403832,0.318348005,0.191615395
0.364097779,0.053769229,0.203382835
-0.090490297,1.155135239,0.04994614
0.490281,-0.902804481,0.041001055
-0.30453013,-0.572649565,0.190460941
-0.781017946,-0.809781606,0.156650968
0.18389209,-0.265717064,0.190121825
-1.576479297,-0.503323538,0.044356342
0.509128628,-0.2434931,0.137262488
-1.092689165,-0.002227803,0.067780108
-0.580056548,-1.387155474,0.073210383
-0.499964272,-0.979451644,0.134957343
-0.598039475,-0.255121221,0.184161583
2.344919828,0.988878489,0.009062196
0.61664874,0.187413637,0.175879309
-0.988064305,-0.667614127,0.139043073
-0.871710028,-1.187817703,0.11195673
1.618344259,1.375263997,0.058230416
1.966982563,2.293828836,0.014595076
0.40884106,1.331085553,0.069643559
-0.644365429,-0.120033012,0.164039962
0.858650262,-0.386636708,0.057090969
0.860196079,0.55441065,0.156152409
0.689751225,0.419319181,0.177880792
0.584221365,1.013913824,0.133078327
-1.863673868,-0.251943941,0.012357048
-0.995947497,-0.942488659,0.130727723
0.44121586,-0.434548033,0.116513295
0.448991741,1.749193184,0.025796125
-0.390574792,0.252245014,0.157985269
0.181388568,0.887662347,0.124469697
-1.278887096,-1.155538197,0.094226411
-0.438094879,0.235892196,0.151968774
-0.740950038,-0.739583209,0.164709943
0.654432629,0.962351768,0.142623439
-0.589087334,-1.629945574,0.043128064
0.394995103,0.009885814,0.194702975
-0.768677961,-0.584221445,0.168584295
0.827941612,0.423372844,0.156560083
3.073414945,1.975554559,0.001925377
-0.036537781,-0.15798329,0.222717458
-0.467734932,-1.377607506,0.067214966
1.514404458,1.247961313,0.069994158
-0.650056155,-0.957348927,0.143302542
0.054681615,-0.319132198,0.198868919
-0.771033662,-0.277460655,0.156351566
0.617232472,0.610442158,0.182023354
-0.027616538,-0.358661688,0.201795965
-0.684598103,-2.552202773,0.002374209
0.006284485,-0.106438371,0.224020706
0.157043738,1.240398867,0.061534303
-2.099017431,-0.523488995,0.009619388
-1.807866302,-0.481977315,0.022909745
1.89636812,0.931737172,0.031441227
-0.782042286,0.115776323,0.10555348
-0.437456402,0.192319201,0.159324235
-0.280935859,-0.230659915,0.21785495
1.607822664,0.477536975,0.03962766
-0.14077884,0.293039427,0.191976987
0.350638238,-0.669621809,0.09048375
1.095315307,1.410096237,0.083233006
-1.360786941,-1.890111772,0.038006654
0.805371155,0.898579452,0.147342321
0.31326447,1.073141651,0.103753138
0.697990777,0.922005782,0.148036566
-1.047047293,0.174514429,0.055526269
1.025962333,0.319623538,0.112898181
-1.982205966,-1.309085658,0.031468283
-0.047143525,-0.484864033,0.184284444
1.758440358,0.151918279,0.014146177
1.587981617,0.813634397,0.058045344
0.742410447,-0.388262222,0.073362741
1.162717479,2.755621535,0.002660175
-0.301782955,-0.364025994,0.211907189
2.008747418,1.295722649,0.02961379
0.667009847,-0.398026826,0.08379337
0.940991456,0.6809018,0.145676925
-0.609826547,-2.041938859,0.01368006
-0.428636442,0.407707309,0.123541242
-0.75924451,-1.126746284,0.120008933
-0.985975492,-1.239801336,0.104055507
-0.144747632,-0.267630883,0.218392433
-1.087685065,-1.377159274,0.086866059
-0.760844539,-0.57293041,0.169663948
2.216009512,1.954193141,0.016869011
1.278531605,-0.293989369,0.02298104
-1.53789145,-1.323071796,0.065959303
-0.406709164,-1.116782249,0.104309677
0.466500334,-0.053943306,0.174880477
0.378324719,1.057793363,0.11239978
-1.283342678,-0.309862134,0.06874634
-0.447732308,-0.551699115,0.194222851
-0.121008654,-0.086896922,0.225184167
-0.174374857,-0.309434143,0.215771175
-0.50643014,-0.123725618,0.188487943
0.572783202,-0.6509663,0.061711897
-1.878137962,-1.356395406,0.038868381
-1.668083221,-2.257089233,0.017695137
-0.942032459,0.189785372,0.06863855
-0.617853785,-0.386411977,0.186877122
0.397078221,0.447505685,0.203950813
-0.696814497,-0.729164726,0.168414859
-0.374587895,-0.660372332,0.180710493
2.86841609,3.739863444,0.000199559
0.511742626,-0.852814186,0.044247501
-0.23029333,-1.779001444,0.015662661
-0.552914685,-0.940553004,0.143745346
-1.395271312,-0.254203379,0.049202943
1.249488265,1.377014004,0.081683725
0.243294235,0.042493107,0.216434944
-1.414054049,-0.176604629,0.041456441
0.351433502,0.541132366,0.195714749
0.148538208,1.322791386,0.049918225
-1.458683328,-0.535811886,0.060556546
-1.688862066,-1.593272221,0.046684561
-0.089761967,0.037711875,0.223571157
1.951813662,0.318262814,0.010525527
0.347605749,0.333392969,0.211950176
-0.032754651,-0.843646333,0.114538391
-0.861274606,-0.010818479,0.108300811
1.088693784,0.437473632,0.11169435
0.620885133,-0.143273662,0.132117294
0.163203826,-0.602582673,0.13250838
0.571354762,1.045522632,0.127385773
-0.664451276,0.818174618,0.033492512
-1.831605825,-1.420000955,0.041817171
0.583284886,-0.689929101,0.055391143
-0.155421377,-1.543210449,0.02793685
0.096090838,0.41573493,0.199784216
0.541011108,0.826497022,0.160836927
-0.693684989,-1.806476375,0.031059028
-0.127147906,-0.655923307,0.162686754
1.760299389,0.79864742,0.039048965
-1.039122619,-0.327066663,0.11119488
-1.555411546,-0.937638129,0.065707982
1.44994978,1.749794786,0.047050807
1.058097541,-0.420642706,0.031990416
0.893215028,-0.1918489,0.075920607
1.062799416,1.13031752,0.11194442
-0.51939585,-0.569536137,0.190360741
-0.764920516,-0.154679318,0.145079338
0.739323362,1.763092728,0.036578564
0.749245186,0.076584629,0.138603568
0.432122214,1.400308794,0.061540547
1.205819404,0.870011101,0.109630146
-0.360738241,0.537807563,0.111980062
-0.416158255,-1.177798215,0.094572409
0.664293974,1.27619688,0.09455557
-0.793347307,-1.770813038,0.037874546
0.455693591,0.307222565,0.204405924
-1.024191895,-1.473122017,0.076597447
-0.014388955,-0.269861784,0.211822566
0.395275343,1.424826449,0.055688989
0.57433586,0.479227925,0.191389659
-1.213753904,-2.00505629,0.02900707
-0.726583369,-0.613214816,0.172600188
1.33327122,0.801027841,0.091199573
0.684214588,0.026671185,0.144730942
-2.362825015,-1.331925471,0.012278468
-0.374375142,-0.599196446,0.189036346
2.122223491,0.8886196,0.016098377
-0.935127253,-0.58023587,0.145408364
-0.680990483,-1.274760746,0.095535397
1.836050246,1.235904119,0.041824372
1.220103294,1.154322512,0.099214749
0.40424489,2.007117429,0.010417385
0.690804459,-0.444646505,0.073367105
0.794319093,0.132071172,0.136724012
-0.667908023,-0.318384043,0.176988322
0.841379558,-0.307715502,0.069107474
0.067976117,-0.826371085,0.104111
0.270938343,0.878522458,0.135727516
0.55829917,0.769635798,0.168673708
0.226205535,-0.346656419,0.170213535
0.400634716,-0.172944116,0.169167367
-1.35372179,-0.726038955,0.085665028
0.107668398,0.783440701,0.135857692
-0.04290311,0.232916853,0.211216617
-0.548321551,0.801529584,0.04615925
-0.33273765,0.892232774,0.058854346
-0.990901195,-1.07750136,0.120668696
1.386463466,1.231164678,0.081681413
0.656746363,0.153766847,0.165432087
-1.519781713,-1.008398638,0.071080807
-0.503888276,0.114093322,0.159224279
-1.606486414,-1.374193439,0.059153745
0.519093587,-1.028494259,0.027272795
1.339839418,-0.286867774,0.019370015
0.526614806,-0.174361949,0.145371382
-0.179830368,-0.00916652,0.220021326
-0.280845478,-0.666466294,0.174869132
0.426607243,1.295493801,0.076356991
-0.397479295,0.072416728,0.184382135
-0.210272521,-0.871330978,0.130820327
1.240928508,0.336994597,0.077549634
-1.39320558,0.323814546,0.014825058
-1.289405915,-1.485763933,0.07125283
0.18333369,-0.008499513,0.218724054
-0.886016439,0.137285113,0.084164587
0.982873563,-1.161133437,0.004164428
1.803586841,1.001188854,0.041113087
-1.645028301,-0.678906428,0.045827488
1.368431264,1.060689704,0.088271532
-0.815231293,-1.171484512,0.114169292
-0.444808514,-0.770509663,0.166739751
-0.04935411,-0.526684139,0.177305205
-0.718839275,-1.041997521,0.131737541
1.143323191,0.54645019,0.109712605
-2.019358452,-1.385815588,0.029445848
-0.294728176,-0.191178963,0.217120495
0.86892258,1.367629445,0.08804311
-0.644057898,-0.560488855,0.182421866
-1.824957174,-1.706597915,0.036271767
-0.513213183,-0.813115189,0.162269346
-0.360569275,0.47556496,0.123348359
0.242942475,-0.709485868,0.099931183
0.045590727,-0.197736939,0.214740185
-0.765613195,0.144981677,0.104347048
0.21935758,-0.359033086,0.169151472
-1.290463656,-1.247243243,0.088439036
0.003627597,1.141200037,0.060871662
-0.520000129,-1.59653315,0.043096597
-0.009268543,0.29346827,0.207024096
0.303064257,-0.055936547,0.201012946
0.268915141,0.325817812,0.214816216
-0.186504991,-1.323915549,0.052844252
-0.293391795,0.04431125,0.203591837
-0.922843718,-0.455433703,0.142179915
3.208402932,2.894124709,0.000905624
-0.839802777,-0.932903332,0.142290916
0.110468517,-0.457126153,0.168484522
0.345327497,-0.016014154,0.19933509
-0.155863925,-0.111133234,0.224100331
-0.251397065,-0.681922073,0.170041958
-0.42356427,-0.024858571,0.191865167
-0.004616269,0.956979854,0.088995767
0.799454818,1.314957339,0.093749248
-0.421554627,-0.413655574,0.204861198
-2.172102769,-0.841119795,0.012931797
0.929636719,1.24425812,0.104400394
-1.614959443,-2.062625456,0.026454126
1.603858564,0.89006513,0.058763434
0.478848301,0.817653402,0.160628766
0.390357394,-0.413410016,0.12940834
1.231250511,0.491137649,0.091401195
-0.233382499,0.690451029,0.104832545
0.588198697,0.272126754,0.18667868
-0.280529955,-1.74406203,0.01939746
0.217846394,-0.835814174,0.081785146
-0.726136622,-0.62278039,0.172307884
0.801119299,0.506348543,0.163884398
-1.040950537,-1.962883166,0.029033653
-0.662059125,-0.365898228,0.180144655
-0.279963051,-0.165664226,0.21786964
0.808548917,0.728654027,0.159760026
0.497140532,0.189767651,0.19505414
0.940320665,0.399757871,0.135395934
-1.176201059,-0.812796159,0.113509578
1.002993286,0.629905466,0.136184475
0.781660257,-0.16420417,0.098634356
0.54012458,0.26376308,0.193163843
-0.559944694,0.04113172,0.159349362
-0.145964791,-1.33650146,0.048044785
1.574383743,0.668383437,0.053344855
0.368131253,0.581801312,0.191105549
-0.38884402,-1.383135334,0.060764735
0.761808175,0.996222821,0.137721751
0.860809722,0.585407546,0.156486152
0.202489033,1.66857715,0.0210303
1.74660594,1.252655142,0.049345519
1.367839679,1.687728391,0.053097007
1.061357926,1.775400507,0.044986811
-1.376594328,-1.133334009,0.085884708
-0.547916838,0.630577707,0.067816565
0.714116262,0.445684871,0.175080176
-0.862295268,-1.128290445,0.119608202
1.28964315,-0.533380918,0.011632657
0.428694286,0.493136207,0.199648303
-0.027468924,-1.071314458,0.073807132
1.037785689,0.523757958,0.12630299
1.523881239,0.592660296,0.055527088
-0.196155074,0.338203221,0.176489019
-0.436447742,-1.404087491,0.061330026
0.293966412,1.596575903,0.03082858
1.416892721,0.08212261,0.034762334
-0.851516819,-1.433983498,0.078794462
-0.092634801,1.128595336,0.053091609
1.08222548,1.216924365,0.103198316
-0.661205681,0.185542358,0.117729754
-0.161545873,-0.575159304,0.180618789
1.014892217,1.252809546,0.101922536
1.12564852,0.660454665,0.117973387
0.381696306,0.309588213,0.210597576
-0.55415896,-0.241405037,0.189968671
-0.462831288,0.391986078,0.120153206
0.063932322,-0.759404458,0.117303932
-1.16674521,-1.167759002,0.102359681
0.420970365,0.237291915,0.206782211
0.845789222,0.730129209,0.156022353
-1.320515385,-1.043311308,0.093843523
-0.876164279,-1.592936295,0.059609003
-0.626329406,-0.229155146,0.177745588
-0.447578682,-0.096512045,0.195186602
-0.631244819,0.689880895,0.049779565
0.580082666,0.793577647,0.165526728
0.631044512,0.853567724,0.15749735
0.167541598,0.440118726,0.20149933
0.298563246,1.290666941,0.066717868
1.450570905,0.887809312,0.077536158
-0.595027644,-0.668785066,0.17880627
-0.368143402,-1.258765126,0.077381497
0.195312685,0.341333523,0.213506963
0.741654403,0.750175598,0.163894313
-0.114689089,0.58926743,0.142720371
-0.465994798,-0.787425853,0.164860567
-0.754308607,-0.628835275,0.169225662
0.577139744,0.46157894,0.19154135
0.100559935,-0.023608591,0.223627835
0.215369285,-1.398645922,0.019238403
0.332857705,-0.026530818,0.200005217
1.120332465,0.916377299,0.119393588
-0.335083727,-1.254598826,0.075248762
-0.835035175,-0.960740319,0.139722257
2.507141547,3.519399562,0.000463547
0.519564926,1.323266334,0.078829338
-1.427826325,-1.924405496,0.035489775
-0.814674525,-0.630675326,0.162358898
0.694657107,1.673119389,0.043554171
-0.613126415,-0.747467803,0.170419906
0.416614592,0.965515666,0.132105098
0.289879484,0.611489555,0.184152389
-0.06884659,-0.070048013,0.226200687
-1.193773642,-0.590140071,0.103862351
-0.063065648,0.02283241,0.225336519
1.341135804,1.185368885,0.087456612
-1.079442514,-2.280413837,0.012466947
-0.476352789,0.640667396,0.076435178
-1.277759874,-1.229930206,0.090383506
0.741414727,0.642094345,0.170066994
-0.160479815,0.212954092,0.200878773
0.536901259,0.166898502,0.187353131
0.326357394,0.414150048,0.20798794
0.275674739,-0.604515688,0.113917086
-0.533762305,-0.914860939,0.147182672
-0.271459164,-0.247157311,0.217991501
1.033641912,1.206897305,0.10618556
0.318216641,-0.415717656,0.141874257
-0.806352002,-0.551848762,0.163797038
-1.316401191,-0.429246389,0.073378493
1.092320603,-0.156783816,0.051475815
0.268351655,-0.454451159,0.143359901
0.58286583,0.310758445,0.189298256
-1.982270564,-1.297267342,0.031382111
1.958457518,1.097523063,0.030471267
2.515185173,0.548573302,0.002001904
0.812821902,-0.15932824,0.093778667
0.639703931,1.164978333,0.11094406
1.154738684,-0.205942925,0.039825884
2.108315529,0.834543598,0.015647782
0.374712584,0.987872985,0.124781585
0.715527466,-0.211952211,0.103542011
0.053066153,0.795953934,0.126417929
-0.90073863,-1.005116453,0.132214214
0.001690962,0.258315154,0.212122399
-1.666321478,-1.094492671,0.056108631
-0.235806835,-0.405944877,0.20829632
-0.618254653,-1.828388692,0.026525964
0.179524774,-0.134494701,0.208155972
1.019350195,0.249909456,0.107204041
-1.023414491,-0.05612125,0.084886377
1.484931845,0.682403661,0.065295016
1.636965864,1.640043583,0.047287722
0.445577498,1.667243735,0.032330124
-0.637625811,-0.655935813,0.177616896
-1.108058515,-1.57835051,0.065260312
0.165804193,-0.123419647,0.210885358
1.293643222,0.695123563,0.093275999
-0.861122535,0.036018184,0.102072834
0.9521054,0.998630171,0.129896058
0.443147583,-0.647995094,0.080149603
-0.739386852,-2.23821916,0.008830803
-1.585227047,-0.820710105,0.058635004
-0.108756598,-0.696091417,0.152933485
-0.404078999,-0.730615144,0.171335817
-0.666989122,-1.169006611,0.111400767
0.950596796,0.397366236,0.133362732
-1.007545717,-0.040565075,0.085764171
-0.774041241,0.446778117,0.061188143
-0.020778582,-1.155534564,0.060561312
0.375184698,-0.099933291,0.184396773
2.247120363,2.183593791,0.01286306
0.414142308,0.993761921,0.126847394
1.380002012,1.067329609,0.086903126
0.237897718,-0.569787474,0.126657054
-0.066496776,-0.521893458,0.180105603
0.962259174,0.927159808,0.134548562
0.478728228,-0.025822608,0.176470638
0.36701202,-0.795928682,0.068209079
-2.56788388,-0.79098118,0.002813021
-0.538272603,-0.407868345,0.196126987
-0.265503932,0.905878781,0.064873871
-0.0933117,0.406628123,0.179970813
2.72362877,1.91254976,0.005553405
0.56999598,0.136606382,0.179142586
-0.738477112,-0.430361815,0.171108269
-0.977126795,-0.642843696,0.140329727
-0.114921329,0.020731257,0.222952901
0.702638237,1.610586484,0.050746266
0.467491775,0.513683509,0.196727928
-0.543882598,-0.840320179,0.158879715
1.230835417,1.521720375,0.069719371
1.181276509,0.281029989,0.082106742
0.250701976,-0.027014602,0.210595286
-0.440967271,0.548511413,0.09674471
-0.55035163,-0.422013391,0.194781951
-0.841332564,-0.116101984,0.125651951
-0.662283182,-0.793632999,0.163981811
-0.420228555,0.443911801,0.1185693
1.976530155,1.278514934,0.031625852
-0.844497698,-0.495997236,0.157019297
0.005299761,0.014942823,0.22680714
0.109840281,0.134781782,0.224744228
-1.05866759,0.053690462,0.066816209
-1.239724313,-1.436107148,0.077114406
-0.75192339,-0.719022253,0.165236714
1.086405258,1.281985797,0.096737085
-0.239209518,-0.135068285,0.220162502
0.001277674,-0.955504942,0.089665968
-0.934138511,-0.03950004,0.098550663
-0.173633135,-0.5249816,0.189757301
-0.103664025,0.456324552,0.169640417
