code,name,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
600215,长春经,782679711.5,238212479.4,195150317,138632093.1,0.453046056,5.181988071,8.742707425,5.146464735,2693734441,306000000
600191,华资实,608200078.2,143784001.1,81562987.09,71153880.29,0.234767366,3.463067708,6.779173441,5.180339822,1373536925,303082500
600305,恒顺醋,174095031,59860417.82,36683482.2,24622275.76,0.19364747,2.949815104,6.564732459,5.201801628,473341306,127150000
600311,荣华实,479606024.6,95022991.5,68603975.62,64777145.36,0.323885727,4.775857961,6.781728632,5.204412503,1244658169,200000000
600823,世茂股,50927621.46,9401886.21,46503518.17,43051235,0.182077336,1.983395313,9.180082979,5.205364086,827055212.5,236444777
600606,N 金丰,640566916,215630313.9,94848229.09,75615913.53,0.45884908,1.732100768,26.49089989,5.211645145,1450902957,164794737
600687,新宇软,204506102.3,56032948,23047306.23,20660030.93,0.187818499,1.846128971,10.1736391,5.21280823,396332073.2,109999979
600377,宁沪高,1625991870,1017568384,940590062,780863985,0.155002605,2.673925005,5.796819452,5.235637995,14914399845,5037747500
600253,天方药,383343918.6,149234573.3,74791263.45,54039775.6,0.257332265,3.40659293,7.553948185,5.266289573,1026145161,210000000
600106,重庆路,136887998,91458761.01,81243709.34,70076945.79,0.226054664,2.874920954,7.862987103,5.28197794,1326717881,310000000
600747,大显股,745108381.8,217785544.9,126036063,100693217.6,0.307755276,3.87610533,7.939806827,5.282614769,1906124562,327186000
600210,紫江企,1138597790,350555540.4,256241315.1,197856021.8,0.362108338,2.691123647,13.45565592,5.293758994,3737533614,546400071
600863,内蒙华,1432021522,255670107.8,257807290.4,220205633.7,0.222292965,3.753601736,5.922124408,5.294089531,4159461838,990610000
600391,成发科,204419390.1,71977114.95,35124542.65,35124542.65,0.25088959,3.003908992,8.352103577,5.295321763,663312716.8,140000000
600383,金地集,662936120.7,220022833.8,141146722.9,120277004.3,0.445470386,4.72205162,9.433831355,5.298699654,2269934364,270000000
600217,秦岭水,440543527.9,184553027,72308359.56,59688461.95,0.144524121,1.66906367,8.658993876,5.33742767,1118300156,413000000
600720,祁 连,266834785.3,87800638.67,61806231.77,52064495.65,0.150061558,1.579317992,9.501668373,5.351441122,972906072.6,346954252
600289,亿阳信,620377092.6,217536811.8,97106422.68,73453236.18,0.69367491,8.39273546,8.265182584,5.380357019,1365211192,105890000
600078,澄星股,586096155.6,109219606.3,66393561.67,59407924.21,0.329930439,3.522035419,9.367607083,5.381561233,1103916162,180061968
600239,红河光,69411949.75,32327933.05,24534959.48,20202572.48,0.205058124,3.366433122,6.091257926,5.441447134,371272052.9,98521200
600666,西南药,305021457.9,100196917.7,22874107.92,19450360.59,0.130720962,1.603571773,8.15186226,5.44538391,357189886.2,148792973
600275,武 昌,89777756.73,35867269.99,59679811.27,48489364.28,0.19825491,3.022546837,6.559200586,5.463663812,887488065.7,244580900
600718,东软股,1758647799,498264238,151628987,135134213,0.480132889,4.235244557,11.33660365,5.498913362,2457471215,281451690
600697,欧亚集,613889604.3,53300887.09,47528884.06,39659548.46,0.323125773,3.440670815,9.391359728,5.511827802,719535331.8,122737187
600071,凤凰光,313599930.8,74250392.98,41686888.5,36476355,0.153602467,1.704804722,9.009974259,5.518362532,660999613.4,237472456
600223,万杰高,1002739563,172220469,149212556.3,139727108.6,0.260563373,3.219822448,8.092476428,5.520447726,2531082903,536250000
600498,烽火通,1800584836,579623925.4,167435299.4,167435299.4,0.408378779,5.506707912,7.416023977,5.532440352,3026427558,410000000
600209,罗顿发,532752166.3,117533277.1,72812001.1,55817361.42,0.236773225,2.185805062,10.83231205,5.537084622,1008064085,235741864
600233,大连创,297481562.4,49391375.86,47134634.02,30598869.48,0.278171541,3.804229232,7.312165586,5.554154416,550918595.2,110000000
600837,PT农商,215386597.4,30881221.35,28984493.82,26540039.84,0.406775575,3.59604752,11.31174081,5.580617069,475575362.2,65244920
600854,春兰股,1762227348,412910042.6,289740929.8,230967177.6,0.444630631,5.649012704,7.870944081,5.630864219,4101806909,519458538
600518,康美药,380800449,76214192.89,43716438.03,29156880.21,0.411820342,5.156775003,7.986005628,5.632995502,517608796.3,70800000
600337,美克股,271268383.8,86046723.95,52306471.92,43974563.71,0.477569111,6.771141588,7.053007303,5.641378684,779500299,92080000
600339,天利高,335500984,98051860.23,60402590.28,51653206.57,0.21703028,2.645814419,8.202777873,5.739599081,899944505.6,238000000
600062,双鹤药,2382656799,864307126,193361968,157710419,0.464826207,3.780725143,12.29463105,5.742677447,2746287258,339289000
600548,深 高,604518644,418718481,405160019,401936897,0.18431554,2.325192065,7.926895255,5.745239314,6995999210,2180700000
600101,明星电,248241750.8,130416230.7,85449421.68,78321880.48,0.461245023,5.839985331,7.898051062,5.749424264,1362256060,169805367
600081,东风科,600031975.1,98672443.84,59845643.99,50448244.78,0.250986292,1.922772264,13.05335516,5.749748724,877399121.3,201000000
600105,永鼎光,1268639017,267796913.9,95259673.15,76418544.7,0.306151253,2.746965493,11.14507095,5.791556747,1319481929,249610426
600762,金荔科,115062162.7,45770195.67,32709692.87,32709692.87,0.309563265,2.17907803,14.20615789,5.793623001,564580968.8,105664000
600067,福州大,403493282,72633607.14,28986451.6,32358470.67,0.308141693,2.885913663,10.67743975,5.814728494,556491514.7,105011660
600832,东方明,615867324.3,314594276.5,263086296.9,229298765.6,0.333269182,3.945227126,8.447401673,5.847676539,3921194410,688028710
600295,鄂尔多,2427947819,616090562,318819762,230683893,0.447061808,5.667559054,7.888083809,5.897871279,3911307692,516000000
600038,哈飞股,319727564.6,69452787.93,64598299.32,54518187.85,0.363454586,4.465701888,8.138800904,5.903619217,923470600.7,150000000
600195,中牧股,1524955200,305527209.3,86971353.85,89141644.07,0.228568318,2.125237843,10.75495239,5.905550523,1509455278,390000000
600138,青旅控,1308568836,216274395.7,119913525.9,103024203.3,0.385858439,4.064327814,9.493782414,5.918258137,1740785902,267000000
600662,强生控,843572427.5,252771798.6,129714429.1,103533599.8,0.335022853,3.030034858,11.05673264,5.968410357,1734693052,309034440
600796,钱江生,200244518.6,62948366.45,28818175.59,26316321.44,0.247069131,2.347490081,10.52482109,5.981764977,439942417.3,106514000
600393,东华实,217242317.8,125237988.2,71193067.84,47033493.21,0.235167466,2.107751271,11.15726838,5.993892002,784690368,200000000
600588,用友软,333483187,304436611,79239368,70400601,0.70400601,10.02317619,7.02378165,6.028144182,1167865248,100000000
600761,安徽合,528558651.8,127573480.6,73146248.46,61445709.15,0.30026787,3.274256611,9.170566185,6.092785534,1008499459,204636311
600237,铜峰电,214926962.9,66918737.71,49220702.29,40257235.5,0.402572355,4.537501008,8.872116045,6.103629202,659562273,100000000
600196,复星实,727844514.1,271368300,152676952.6,135517563.6,0.461320682,4.302778749,10.72145953,6.139460534,2207320381,293760000
600795,国电电,2934008688,888038726.4,756370998.2,552344646.5,0.669607618,5.185810403,12.91230427,6.218286474,8882586044,824878080
600111,稀土高,315427395.1,108859696.9,81741452.1,80568683.18,0.199588488,2.527104949,7.897910524,6.227682779,1293718483,403674000
600350,山东基,792574490,519897665,446759203,391369977,0.13690009,1.579350171,8.668127715,6.239142198,6272817073,2858800000
600238,海南椰,418632791.2,253441041.9,48494935.21,44191063.07,0.266211223,2.488387238,10.69814293,6.245137174,707607564.7,166000000
600750,江中药,354965945,132904703.4,70212740.73,40243819.24,0.275431308,3.583277655,7.686574535,6.295258626,639271897,146112000
600626,申达股,3125233765,314088201.5,180795653.2,143786987.4,0.42514006,3.526082358,12.05700879,6.321133995,2274702412,338210865
600764,三星石,508727341.2,64573572,45558333.22,31806802.3,0.173635301,2.299487686,7.551042866,6.364580742,499747015.4,183181658
600055,万东医,327415196,108483556.2,38046190.24,32094634.51,0.289140851,3.09977844,9.327790907,6.38973639,502284171.8,111000000
600189,吉林森,612949833.1,172711209.9,128904235.1,110327716.8,0.355322759,3.881823001,9.153502346,6.444323358,1712013980,310500000
600777,新潮实,664041861.9,148041160.3,87042202.5,71927213.12,0.35108795,3.455737739,10.15956582,6.449158606,1115296080,204869501
600212,XR江泉,835373006.9,130339850,95776374.71,75790647.57,0.346038094,4.115567295,8.408029064,6.456232578,1173914456,219024000
600714,山川股,153067493.4,48458748.63,25238325.66,22490786.98,0.208610198,2.016673096,10.34427437,6.485318346,346795419.7,107812500
600418,江汽股,1989381523,218323400.9,104241306.2,88962410.67,0.38679309,4.476149959,8.641200437,6.487114732,1371371008,230000000
600120,浙江东,3103369602,295155327.3,161266442.7,103172610.9,0.45720828,3.082173127,14.83395841,6.576161066,1568888138,225657792
600649,原水股,750508358.3,410091805.1,457470202.5,387757392.1,0.205772882,2.520638181,8.163523155,6.589929112,5884090488,1884395014
600782,新华股,292873428.1,56644712.72,31300927.84,26440873.18,0.136843091,1.378922569,9.923914068,6.596057803,400858724.6,193220374
600509,天富热,352341415.3,114860147.5,51640940.21,43866237.25,0.402128957,1.8886515,21.29185595,6.606998668,663935917.9,109085000
600855,航天长,131492820,50316189.59,21278883.3,19898881.91,0.124305859,1.240181886,10.02319582,6.621368553,300525212.4,160080000
600488,天药股,509338669.5,129317030.1,88603816.81,75362245.23,0.505756729,4.759652992,10.625916,6.645575195,1134021406,149008883
600232,金鹰股,629816887.9,89478024.34,68139679.78,55013969.28,0.251375356,2.010697723,12.50189689,6.688479754,822518289.8,218851880
600300,维维股,1082538634,196948137.2,146952526.2,116097029.3,0.35180918,3.874509752,9.080095348,6.708264959,1730656586,330000000
600110,长春热,115414315.9,65557628.35,55732505.97,50983367.25,0.274658862,2.978922848,9.220073028,6.76187039,753983207.5,185624330
600866,星湖科,440054866.9,151535197,76238388.23,67754594.17,0.208034589,2.310101369,9.005431191,6.764960549,1001551948,325689081
600651,飞乐音,599645542.1,138217330.6,123319996.7,102722237.5,0.242175115,1.499180659,16.15383135,6.852583624,1499029318,424165123
600834,申通地,274507605.4,106835518.8,78186197.18,65518488.43,0.166066979,1.40477694,11.82159065,6.913910635,947632850.5,394530500
600063,皖维高,507444659.3,139726515.1,84976359.48,77153983.98,0.305077042,2.431752223,12.54556444,6.924687571,1114187221,252900000
600356,恒丰纸,368794220.7,130584954.1,67593480.42,45694782.86,0.326391306,3.505667565,9.310389536,6.965596068,656006785.6,140000000
600258,首旅股,1209063700,334993289.6,100504144.8,77328536.06,0.334176906,3.017849457,11.0733458,6.977084677,1108321593,231400000
600779,全兴股,1144355035,400360088.9,218999722.7,172784822.3,0.389038948,2.734343709,14.22787291,6.979736896,2475520565,444132453.2
600066,宇通客,1579515325,320406780.4,122354700.1,98425147,0.719883788,6.243312766,11.53047773,7.010479173,1403971748,136723661
600292,九龙电,313817068,90866924.39,90629938.68,75612070.37,0.452090107,4.695100736,9.628975654,7.062322915,1070640231,167250000
600398,凯诺科,421605255.5,152771814.2,82925366.09,68763930.34,0.418293936,3.635478419,11.50588417,7.087358485,970233557.1,164391411
600520,三佳模,82860000.54,40435685.71,31985997.1,21270414.89,0.338700874,3.53145658,9.590968099,7.099028792,299624293.9,62800000
600583,海油工,1207134854,188265112,127229375.5,103701562.5,0.610009191,2.570726109,23.72906196,7.163455859,1447647121,170000000
600276,恒瑞医,634268947.7,371069659.7,97665461.26,81155081.32,0.381798463,3.495774194,10.9217141,7.252308347,1119024143,212560000
600674,川投控,653868294.8,116347893.8,86876507.84,68414586.82,0.177144193,1.497217281,11.83156217,7.280073083,939751373.9,386208464
600887,伊利股,2701983032,776428184.8,141055433.5,119676679.6,0.815952864,5.682558827,14.35889867,7.301382622,1639096125,146671070
600724,宁波富,684320495.3,189383012.8,91946257.54,71080868.93,0.195079431,1.456317899,13.39538783,7.320232543,971019274.5,364368856
600310,桂东电,279808521,107101113.6,75022518.32,59396513.71,0.378925127,3.734559739,10.14644707,7.341396491,809062877.6,156750000
600125,铁龙股,349241907.5,191289235.9,82924392.06,61755800.64,0.323708436,2.883526532,11.22612997,7.342354151,841089919.8,190776000
600400,红豆股,457048255.2,98771433.53,75274892.31,56491430.53,0.31467517,3.234398366,9.729017095,7.365301443,766994141,179523000
600895,张江高,614936131.4,276204242.1,240448201.5,202441946.2,0.432970702,4.492235446,9.638201451,7.367858824,2747636065,467565000
600037,歌华有,328643006.5,169261358.5,154830535.8,142347206.4,0.527211875,6.036605687,8.733581467,7.39263484,1925527359,270000000
600161,天坛生,155001448.9,88055304.17,40769650.5,34345677.02,0.178883734,1.505952959,11.87844105,7.41293691,463320778.8,192000000
600180,九发股,538244390.3,114077006.8,84023230.93,75604190.48,0.301223819,3.195241442,9.427263155,7.428826138,1017713823,250990080
600298,安琪酵,237579144.7,96358904.23,58615346.99,49413552.82,0.364138193,4.067610381,8.952140425,7.433163959,664771463.3,135700000
600200,江苏吴,668554095.4,176902647.1,96639037.06,83195604.04,0.300128442,2.706315764,11.08992697,7.525010225,1105587920,277200000
600302,标准股,519188085.9,171818894.2,88925741.95,70373170.1,0.220598769,2.040528512,10.81086433,7.552459222,931791460.7,319009804
600819,耀皮玻,1044916707,402545750.6,188041638.1,162381850.5,0.333090975,3.413022696,9.759412843,7.628975513,2128488291,487500000
600001,邯郸钢,7237152677,882152505.7,773302287.4,670708100.1,0.451183412,4.19002327,10.76804073,7.717328742,8690935977,1486553100
600569,安阳钢,5947481444,1031727871,703523936.6,470730259.5,0.349857798,3.195433228,10.94868123,7.75690293,6068533586,1345490259
600104,上海汽,3705234168,955363370.2,855301949.3,787222437.5,0.312389943,3.226170576,9.682995227,7.829689118,10054325601,2519999300
600880,博瑞传,277902609.6,83691525.89,31084696.34,29598722.62,0.227367578,1.722664836,13.19859632,7.91186988,374105275.6,130180050
600307,酒钢宏,3415606309,367882643.7,253575640.6,267263324.7,0.367119952,2.861228053,12.83085251,7.944517671,3364122730,728000000
600333,长春燃,406832856.9,107963967.6,102911001.2,83689357.04,0.34996553,3.022110957,11.58016814,7.955971345,1051906215,239136000
600282,南钢股,4001026137,369838904.7,241469332.7,206185874.2,0.409098957,3.174944901,12.88523012,7.984902826,2582196411,504000000
600219,南山实,1034029862,245935934.7,171853851.1,145043587.1,0.564371934,4.981999333,11.3282218,8.055112284,1800640165,257000000
600726,龙电股,1188046509,343656107.5,312922344.4,281644119.6,0.251184269,2.575471839,9.752941786,8.057772601,3495309852,1121264960
600096,云 天,885550116.6,244579592.8,182949098.6,154547942.8,0.419759865,3.234003794,12.97957245,8.067664707,1915646577,368181800
600197,伊 力,351640124.1,101857456,88776003.89,76769722.59,0.348162007,3.349540899,10.39432023,8.083762009,949678163.5,220500000
600366,宁波韵,418837703.4,101073541.6,76586248.98,64792884.02,0.339852526,2.950169073,11.51976437,8.114042297,798527807.1,190650000
600236,桂冠电,639648361.6,344616566.7,297651997.3,251139876.4,0.37185908,3.70360489,10.04046305,8.128019883,3089803912,675363033
600102,莱钢股,4988201238,829443757.8,539338832.2,455789435.8,0.523185093,3.709691745,14.10319587,8.149305779,5592984827,871182000
600555,茉 织,1894759527,403306849,256479302,208353790,0.479525409,4.744582074,10.10679974,8.164839834,2551841729,434500000
600739,辽宁成,1486697568,188341290,127401776,113903627.3,0.460082834,3.239836149,14.20080561,8.17022984,1394130025,247572000
600323,南海发,218424014,107803192.4,91224668.04,73185827.82,0.350987314,3.254330921,10.78523736,8.188733595,893738048.3,208514168
600641,中远发,761546076.9,307938367.8,264906521.8,225649128.9,0.613400387,3.142544273,19.51922817,8.242772118,2737539334,367865971
600287,江苏舜,2960898976,328226357.3,149460269.8,122745000.3,0.730631569,4.124302829,17.71527453,8.254916913,1486931989,167998490
600261,浙江阳,583300519.1,143717404.6,77611063.29,64153269.43,0.520893711,4.401958419,11.83322652,8.405493311,763230271.7,123160000
600780,通宝能,265718724.2,101591999.4,70924958.07,58804501.6,0.272628514,2.443027257,11.15945446,8.510750531,690943782.1,215694612
600711,雄震集,66132373.52,33303188.75,19332112.55,16600491.5,0.27502471,1.285488855,21.394562,8.512536374,195012282.7,60360000
600009,上海机,1156530353,603568627.4,667133772.5,566761204.8,0.401301703,3.555281787,11.28747952,8.563992405,6617955482,1412307000
600380,太太药,678817966.6,490103634.3,219098358.4,200618059.9,0.740069573,7.308374756,10.12632217,8.620019651,2327350378,271080000
600260,凯乐科,430840854.8,133160892.4,105268549.3,90506409.25,0.51459182,4.662327771,11.03722958,8.631129316,1048604487,175880000
600636,三 爱,564120930.1,130972253.8,81109532.54,48879993.07,0.421146894,2.337990014,18.01320327,8.637903287,565877985.1,116064000
600168,武汉控,231474536,124107428.9,156424038.6,132746876.5,0.300910975,2.972439521,10.12336745,8.638694625,1536654348,441150000
600775,南京熊,861560250.4,68384546.54,179015515.8,179419413.2,0.273916495,1.433672648,19.1059302,8.668738455,2069729224,655015000
600508,上海能,1465662822,433824480.8,198646534.4,165454534.4,0.412080731,3.583947888,11.49795544,8.696284415,1902588812,401510000
600642,申能股,2004831864,772795012.6,1011767230,864939742.1,0.529634572,3.087335995,17.15506745,8.729842993,9907849921,1633087769
600220,江苏阳,804157342.6,239894382.1,160606672.3,126233557.9,0.404100424,4.096977715,9.863378613,8.770080481,1439366015,312381652
600188,兖州煤,6469352955,3557065177,1391875094,1000387449,0.348567055,3.039486961,11.46795692,8.813813027,11350223177,2870000000
600690,青岛海,11441823200,1903719236,897880145.5,617838607.4,0.774575237,6.183402153,12.52668382,8.899489497,6942405040,797648282
600879,火箭股,468558607.3,193568556.4,126817856.7,110384050.7,0.471055969,3.176689054,14.82851992,8.958309672,1232197309,234333196
600205,山东铝,2253429067,417276566.4,256692966.5,224801342.8,0.401430969,2.312694644,17.35771604,8.982296338,2502715724,560000000
600660,福耀玻,938287622,356160973,154811857,152153548,0.373327216,1.366818489,27.31359128,9.009929225,1688731889,407560825
600018,上港集,2138473790,1287204849,1203080320,705706608.3,0.782206394,5.092407066,15.36024877,9.14180846,7719551458,902200000
600725,云维股,255878969.3,101252158.4,66035483.11,45670133.71,0.415183034,3.349106664,12.39682923,9.156204017,498788948.2,110000000
600231,凌钢股,1858681308,243587468.8,164945104.3,163630334.2,0.527839788,4.097232679,12.88283651,9.167597793,1784876888,310000000
600085,同 仁,1611670549,636381878.3,258845287.3,199506488.8,0.601285501,3.751103706,16.02956217,9.240470663,2159051157,331799933
600008,首创股,177748031,100042637.3,485614802.2,482015769.4,0.438196154,3.581730554,12.23420208,9.388783599,5133953342,1100000000
900949,东电Ｂ,3370277287,1139871212,963055067,734057844.4,0.365202908,2.669581462,13.68015597,9.391355892,7816313776,2010000000
600798,宁波海,265458300.3,93008158.06,98910482.84,87851700.89,0.171627254,1.462288538,11.73689392,9.475335126,927161939.1,511875000
600519,贵州茅,1618046660,1012623343,607278206.3,328290723.1,1.313162893,10.12366266,12.97122333,9.478887536,3463388735,250000000
600717,天 津,1000674677,513810857.9,339592667,269841009.3,0.408940601,2.415153074,16.93228499,9.5926028,2813011389,659853799
600171,DR上海,783607621.4,219553872.9,166110958.6,149043729.9,0.343075657,2.937710389,11.67833487,9.675040627,1540497199,434434000
600368,五洲交,137184467,91356922.93,121926550.8,131238329.5,0.296919298,2.347441141,12.64863652,9.735955583,1347975845,442000000
600330,天通股,269043679.6,108460012.6,73702218.21,69220669.17,0.301654548,2.400823905,12.56462615,9.809702912,705634714.9,229470000
600270,外运发,1471924809,917978519.1,465784814.5,230878579.3,0.757286829,5.082226203,14.90069113,10.28593329,2244605062,304876000
600098,广州控,3907556249,1637235778,1334451371,942831080,0.752579087,3.833131326,19.63353256,10.33073477,9126466814,1252800000
600742,一汽四,2137738470,297491684.8,179757514.8,142564856.1,0.673990944,4.948903452,13.61899562,10.4723808,1361341407,211523400
600202,哈 空,273457959.4,94409673.48,68241100.54,64080147.67,0.286850683,1.576915725,18.1906159,10.48662741,611065361.6,223392000
600177,雅 戈,1751468482,730768594.9,417517138.8,347171883.7,0.611115838,3.293804592,18.55349402,10.52589594,3298264448,568095052
600005,武钢股,6326621634,913330789,822319165.3,703141313.7,0.336354002,2.234256861,15.05440165,10.57812514,6647126065,2090480000
600006,东风汽,4430827339,921219220.2,621302889.8,537370232.7,0.537370233,2.957879018,18.16741758,10.85951308,4948382387,1000000000
600126,杭钢股,4315219412,576643644.3,410940497.6,342481281.5,0.530701039,3.167289626,16.75568392,10.88014412,3147764200,645337500
600226,升华拜,374736830.3,97923752.67,76223396.07,69677188.34,0.274867053,1.873466545,14.67157521,10.88461156,640144004.7,253494144
600145,四维瓷,309875559.9,145231845.4,89101928.84,78601070.29,0.317580082,1.67397894,18.97156974,10.92550405,719427405,247500000
600367,红星发,357386635.9,178423963,101580687.3,80238459.2,0.802384592,5.651921747,14.19666846,11.07745287,724340334.6,100000000
600317,营 口,203907082.2,100868206.9,70503204.15,45936292.18,0.306241948,1.67347487,18.29976376,11.89990424,386022368.5,150000000
600845,PT宝信,396445839.9,99339522.2,38458682.46,38539147.21,0.14695908,1.002433808,14.6602278,11.97614569,321799251.7,262244070
600087,南京水,485985818.6,143985972.6,135718864.8,115539888.6,0.482777893,3.387187244,14.25306187,12.03911241,959704375.2,239323072
600135,乐凯胶,638148274.5,276134639.4,168865174,139866344.2,0.408965919,2.836964645,14.41561563,12.08894694,1156977070,342000000
600309,烟台万,571288456.4,204088816.9,114391400.7,100728393.2,0.419701638,2.724159416,15.40664749,13.86095532,726705994.5,240000000
600874,创业环,595986000,431558000,399345000,267634000,0.201228571,1.178863158,17.06971416,13.8887505,1926984000,1330000000
600256,广汇股,2071830087,438433177,356120928,304121623,0.505663011,1.417788706,35.66561146,14.38535377,2114105971,601431420
600345,长江通,389556202.3,59264065.07,197859128.4,199529581,1.209270188,5.404812786,22.37395144,14.95773961,1333955439,165000000
600756,浪潮软,332159821.4,85543854.82,56590488.71,52319381.49,0.316663407,1.655572907,19.12711944,15.07474991,347066331.5,165220800
600658,兆维科,528593331.4,73815386.51,104811484.8,101756251.1,0.609234539,1.647505526,36.97921064,15.26660637,666528294.3,167023116
600428,中远航,535117598.1,126005443.7,104172683.8,85675035.82,0.372500156,1.567014456,23.77132861,16.25903063,526938153.7,230000000
600582,天地科,178837797.4,66291792.79,32395824.07,31200594.18,0.624011884,2.11479712,29.50693841,17.83345954,174955364.7,50000000
600536,中软股,325209334.6,77179131.68,35175580.95,30106690.62,0.555752652,1.382340507,40.20374499,18.40035774,163620137.4,54172824
